"id","submitdate","lastpage","startlanguage","seed","wiek","plec","G99Q99","G00Q00","G00Q01","G01Q00","G01Q01","G02Q00","G02Q01","G03Q00","G03Q01","G04Q00","G04Q01","G05Q00","G05Q01","G06Q00","G06Q01","G07Q00","G07Q01","G08Q00","G08Q01","G09Q00","G09Q01","G10Q00","G10Q01","G11Q00","G11Q01","G13Q00","G13Q01","G14Q00","G14Q01","G15Q00","G15Q01","G17Q00","G17Q01","G19Q00","G19Q01","G22Q00","G22Q01","G25Q00","G25Q01","G28Q00","G28Q01","G32Q00","G32Q01","G37Q00","G37Q01","G42Q00","G42Q01","G49Q00","G49Q01","G57Q00","G57Q01","G66Q00","G66Q01","G77Q00","G77Q01","G89Q00","G89Q01","G103Q00","G103Q01","G118Q00","G118Q01","G134Q00","G134Q01","G152Q00","G152Q01","G170Q00","G170Q01","G191Q00","G191Q01","G210Q00","G210Q01","interviewtime","groupTime32002","wiekTime","plecTime","groupTime32001","G99Q99Time","groupTime31920","G00Q00Time","G00Q01Time","groupTime31921","G01Q00Time","G01Q01Time","groupTime31922","G02Q00Time","G02Q01Time","groupTime31923","G03Q00Time","G03Q01Time","groupTime31924","G04Q00Time","G04Q01Time","groupTime31925","G05Q00Time","G05Q01Time","groupTime31926","G06Q00Time","G06Q01Time","groupTime31927","G07Q00Time","G07Q01Time","groupTime31928","G08Q00Time","G08Q01Time","groupTime31929","G09Q00Time","G09Q01Time","groupTime31930","G10Q00Time","G10Q01Time","groupTime31931","G11Q00Time","G11Q01Time","groupTime31934","G13Q00Time","G13Q01Time","groupTime31936","G14Q00Time","G14Q01Time","groupTime31937","G15Q00Time","G15Q01Time","groupTime31938","G17Q00Time","G17Q01Time","groupTime31939","G19Q00Time","G19Q01Time","groupTime31940","G22Q00Time","G22Q01Time","groupTime31941","G25Q00Time","G25Q01Time","groupTime31942","G28Q00Time","G28Q01Time","groupTime31943","G32Q00Time","G32Q01Time","groupTime31944","G37Q00Time","G37Q01Time","groupTime31945","G42Q00Time","G42Q01Time","groupTime31946","G49Q00Time","G49Q01Time","groupTime31949","G57Q00Time","G57Q01Time","groupTime31948","G66Q00Time","G66Q01Time","groupTime31950","G77Q00Time","G77Q01Time","groupTime31951","G89Q00Time","G89Q01Time","groupTime31952","G103Q00Time","G103Q01Time","groupTime31953","G118Q00Time","G118Q01Time","groupTime31954","G134Q00Time","G134Q01Time","groupTime31955","G152Q00Time","G152Q01Time","groupTime31956","G170Q00Time","G170Q01Time","groupTime31957","G191Q00Time","G191Q01Time","groupTime31958","G210Q00Time","G210Q01Time"
"160","1980-01-01 00:00:00","37","pl","943420979","21","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","5","9","5","9","7","9","7","9","9","8","11","8","11","8","14","7","15","8","21","8","18","7","18","8","16","8","25","7","25","7","25","8","20","5","40","7","50","5","50","3","40","5","50","3","60","4","80","6","100","4","150","3","120","5","150","3","200","5","220","7","200","6","200","5","490.9","7.37","","","8.31","","22.01","","","10.6","","","9.53","","","9.42","","","10.72","","","9.51","","","8.92","","","13.88","","","14.19","","","11.66","","","11.7","","","12.07","","","11.76","","","13.76","","","12.83","","","11.57","","","13.96","","","14.14","","","13.81","","","18.73","","","14.18","","","10.07","","","13.54","","","15.22","","","20.68","","","20.75","","","11.21","","","12.55","","","24.66","","","10.53","","","13.38","","","12.87","","","11.71","","","17.47","","","11.63","",""
"161","1980-01-01 00:00:00","37","pl","1219964897","22","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","8","2","10","3","10","4","10","7","9","6","10","8","9","9","8","9","9","12","8","12","9","10","8","13","8","14","8","21","7","17","7","18","9","23","8","21","8","35","7","28","7","26","7","25","8","47","6","40","6","32","7","38","7","45","7","40","7","82","7","65","6","140","6","102","6","90","6","120","6","837.78","24.19","","","75.89","","41.91","","","8.72","","","11.06","","","14.41","","","11.62","","","11.22","","","17.55","","","17.83","","","14.35","","","14.73","","","22.74","","","21.65","","","15.66","","","16.28","","","18.55","","","75.14","","","23.72","","","17.7","","","18.92","","","21.79","","","19.78","","","20.82","","","14.75","","","23.6","","","21.04","","","15.52","","","14.2","","","18.64","","","28.76","","","18.91","","","17.28","","","25.11","","","32.97","","","28.93","","","21.84","",""
"162","","1","pl","913854378","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.03","9.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"163","1980-01-01 00:00:00","37","pl","751126127","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","6","2","8","3","9","4","9","5","8","6","5","6","7","6","5","8","6","8","5","9","7","11","4","7","5","7","5","9","4","17","3","8","5","21","2","37","2","30","2","13","3","24","2","19","3","50","2","45","2","40","1","25","2","35","2","35","2","60","1","45","2","60","2","70","1","75","2","80","1","507.67","9.87","","","25.39","","14.64","","","10.25","","","10.12","","","10.31","","","10.37","","","11.13","","","12.02","","","14.3","","","12.25","","","12.88","","","12.07","","","13.88","","","15.42","","","14.15","","","15.61","","","17.62","","","11.54","","","21.12","","","14.84","","","11.7","","","11.91","","","12.45","","","18.52","","","13.74","","","14.68","","","12.56","","","15.41","","","13.82","","","11.92","","","14.63","","","12.34","","","11.63","","","13.47","","","12.93","","","16.18","",""
"164","1980-01-01 00:00:00","37","pl","92376938","22","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","9","2","9","3","10","4","10","5","10","5","8","7","7","8","8","9","7","9","6","9","8","12","6","10","7","13","6","14","6","15","5","20","5","15","5","25","5","23","4","25","3","20","3","30","3","35","4","35","4","30","3","60","1","60","2","50","3","50","3","80","1","50","2","90","1","100","2","120","2","417.26","8.65","","","19.24","","18.61","","","11.96","","","9.85","","","10.03","","","9.46","","","10.33","","","10.8","","","9.65","","","10.87","","","11.84","","","9.27","","","9.4","","","11.16","","","10.8","","","10.94","","","10.55","","","9.39","","","12.28","","","11.9","","","10.21","","","11.97","","","14.9","","","10.92","","","10.43","","","11.55","","","9.82","","","11.04","","","12.23","","","9.79","","","10.36","","","12.19","","","13.4","","","9.22","","","11.83","","","10.42","",""
"165","","1","pl","950405845","27","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.04","8.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166","1980-01-01 00:00:00","37","pl","973034533","20","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","4","10","5","8","5","6","6","5","7","5","9","10","7","7","8","5","28","4","10","5","16","6","15","5","21","6","33","5","18","3","16","3","30","5","70","2","37","3","115","5","140","4","50","5","100","5","300","2","140","5","210","2","180","6","164","1","200","2","550","2","400","1","250","5","678.17","9.4","","","37.8","","17.64","","","10.75","","","9.31","","","9.06","","","7.64","","","10.19","","","9.77","","","10.79","","","23.55","","","10.76","","","9.38","","","11.52","","","9.97","","","12.4","","","10.46","","","12.82","","","11.68","","","11.98","","","10.43","","","11.78","","","11.6","","","11.03","","","14.8","","","11.26","","","13.06","","","10.6","","","12.58","","","15.33","","","24.55","","","10.54","","","15.22","","","210.91","","","12.2","","","15.27","","","10.14","",""
"167","1980-01-01 00:00:00","37","pl","666028818","21","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","3","2","4","3","4","5","4","5","2","7","2","6","2","10","2","10","3","8","3","10","3","10","2","10","3","10","2","10","2","10","2","10","2","15","3","20","2","20","2","20","3","30","2","30","2","40","2","40","2","30","2","60","2","40","2","50","2","50","2","80","2","70","2","80","2","100","2","100","2","591.05","19.66","","","40.56","","21.84","","","11.4","","","15.55","","","11.26","","","13.39","","","14.6","","","14.79","","","16.79","","","18.09","","","16.17","","","11.95","","","12.04","","","12.24","","","11.7","","","13.76","","","12.24","","","12.57","","","12.52","","","12.61","","","17","","","15.74","","","30.49","","","20.35","","","16.84","","","13.34","","","11.39","","","15.67","","","22.84","","","17.66","","","12.5","","","14.62","","","16.41","","","15.24","","","13.32","","","11.91","",""
"168","","1","pl","254896049","22","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.08","14.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"169","1980-01-01 00:00:00","37","pl","1527519173","22","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","5","2","10","3","10","4","8","6","7","8","7","7","6","9","7","12","6","11","7","15","5","14","7","18","5","13","5","15","6","14","6","25","6","19","6","22","3","34","3","23","5","30","3","39","7","34","7","55","5","21","4","48","4","50","3","70","3","38","5","45","6","49","6","55","2","55","6","52","2","559.21","6.59","","","11.09","","18.95","","","10.6","","","11.81","","","12.31","","","13.34","","","13.22","","","16.38","","","14.47","","","18.9","","","17.6","","","18.7","","","15.44","","","18.18","","","14.01","","","19.06","","","15.45","","","19.45","","","15.64","","","15.76","","","15.7","","","12.89","","","24.99","","","15.75","","","10.91","","","18.29","","","21.87","","","17.09","","","17.45","","","11.77","","","10.02","","","13.01","","","12.71","","","11.66","","","15.51","","","12.64","",""
"170","","1","pl","1284790048","22","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","12.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"171","1980-01-01 00:00:00","37","pl","2147316417","19","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","6","9","7","10","7","10","6","10","35","5","8","10","11","6","9","10","8","9","10","10","7","5","16","8","15","7","15","6","15","5","20","6","12","6","20","8","30","5","25","7","20","6","35","6","25","5","15","5","25","5","30","4","35","4","30","6","60","5","40","6","60","3","10","6","479.21","10.23","","","19.33","","18.39","","","6.61","","","7.11","","","7.98","","","7.27","","","6.59","","","7.9","","","29.16","","","7.67","","","9.27","","","8.2","","","19.38","","","8.42","","","14.29","","","10.86","","","7.78","","","8.36","","","7.74","","","10.34","","","11.04","","","9.76","","","12.01","","","8.38","","","8.46","","","10.15","","","10.07","","","41.73","","","11.42","","","14.15","","","11.38","","","16.4","","","13.02","","","8.88","","","10.78","","","48.7","",""
"172","","1","pl","911213101","23","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.17","12.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173","","9","pl","1481976692","22","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","","","","","","","","","","","","","","","","","","","","","15","5","10","5","","","","","","","","","","","","","25","6","40","5","","","","","","","","","","","","","","","","","","","","","","","","","100","5","100","5","122.63","8.97","","","21.17","","13.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.67","","","10.59","","","","","","","","","","","","","","","","","","","","","12.15","","","10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.68","","","15.43","",""
"174","","2","pl","196814069","21","mężczyzna","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.86","11.33","","","40.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175","1980-01-01 00:00:00","37","pl","2050854667","21","mężczyzna","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","6","2","10","3","10","4","10","5","8","5","7","7","8","8","8","10","4","0","0","9","8","9","7","9","7","8","7","13","6","9","6","13","2","14","2","14","3","9","1","15","4","14","2","23","2","21","3","17","4","26","5","23","2","29","4","13","2","24","3","0","0","37","3","38","1","34","0","34","1","530.24","6.99","","","5.17","","23.31","","","15.31","","","21.6","","","10.73","","","11.93","","","16.02","","","11.34","","","11.47","","","11.57","","","25.5","","","12.21","","","12.23","","","12.15","","","13.7","","","10.88","","","38.57","","","17.43","","","25.8","","","9.69","","","13.98","","","11.24","","","11.09","","","11.02","","","12.64","","","15.34","","","10.17","","","14.03","","","13.79","","","11.54","","","14.85","","","14.32","","","11.74","","","13.45","","","12.4","","","15.04","",""
"176","1980-01-01 00:00:00","37","pl","968666388","16","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","4","10","5","10","6","10","9","10","9","9","0","0","13","7","13","9","16","9","17","8","26","9","38","6","30","10","20","7","30","7","30","9","24","8","44","8","41","8","34","5","29","7","40","7","85","7","50","9","80","5","80","6","127","4","175","6","170","7","185","6","235","8","150","7","438.36","10.24","","","34.44","","17.59","","","9.06","","","7.34","","","7.95","","","8.13","","","9.12","","","10.17","","","10.2","","","10.66","","","9.81","","","9.81","","","11.63","","","9.98","","","9.73","","","11.07","","","8.46","","","10.93","","","13.97","","","9.82","","","11.61","","","9.2","","","9.02","","","15.5","","","12.19","","","10.27","","","11.98","","","9.24","","","11.54","","","14.36","","","13.95","","","14.34","","","13.21","","","15.64","","","11.63","","","14.57","",""
"177","","1","pl","43594049","17","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.76","13.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178","1980-01-01 00:00:00","37","pl","993655940","20","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","4","10","5","5","6","5","0","0","8","5","7","5","8","5","10","5","10","5","15","5","10","5","10","5","10","5","20","5","10","5","10","5","25","5","30","5","20","5","45","5","15","5","50","5","40","5","40","5","50","5","50","5","60","5","60","5","15","4","100","3","100","5","508.25","13.22","","","67.96","","20.51","","","10.05","","","12.82","","","13.11","","","10.63","","","10.72","","","10.18","","","11.99","","","9.72","","","11.63","","","15.74","","","11.75","","","10.49","","","11.12","","","10.96","","","10.75","","","15.55","","","10.85","","","9.51","","","12.67","","","14.21","","","10.72","","","9.57","","","13.11","","","11.67","","","10.83","","","12.92","","","11.02","","","10.12","","","17.26","","","13.16","","","10.93","","","18.34","","","10.69","","","11.77","",""
"179","","1","pl","736658595","25","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.54","12.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180","1980-01-01 00:00:00","37","pl","1673025329","21","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","4","9","5","9","6","8","7","9","6","8","9","9","8","6","18","6","22","7","15","7","14","7","30","1","17","6","12","8","28","5","19","6","28","5","25","6","52","2","48","2","37","2","32","2","63","5","70","2","83","2","120","3","140","2","149","2","186","2","180","2","200","7","210","2","619.96","7.41","","","9.61","","13.69","","","8.51","","","9.28","","","9.77","","","9.72","","","12.59","","","12.96","","","12.66","","","29.16","","","20","","","20.58","","","13.53","","","16.34","","","11.52","","","26","","","10.22","","","11.23","","","22.21","","","13.88","","","12.81","","","11.39","","","11.02","","","11.47","","","16.03","","","17.03","","","12.86","","","13.65","","","22.43","","","32.8","","","14.06","","","19.36","","","11.32","","","10.38","","","75.26","","","27.22","",""
"181","1980-01-01 00:00:00","37","pl","21598039","25","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","9","5","10","7","7","8","3","10","5","10","5","10","6","12","4","12","4","17","4","9","4","15","5","13","4","20","3","20","3","25","3","20","3","20","3","25","3","35","2","25","3","35","2","40","3","40","3","35","3","30","3","70","1","70","1","90","1","110","1","120","1","100","1","455.66","8","","","17.44","","20.55","","","9.01","","","9.23","","","11.19","","","8.59","","","11.02","","","19.33","","","12.57","","","11.75","","","13.15","","","11.77","","","9.67","","","10.45","","","13.14","","","11.43","","","13.39","","","9.33","","","13.38","","","12.65","","","25.95","","","10.69","","","10.22","","","16.01","","","14.38","","","11.72","","","10.83","","","9.31","","","10.82","","","11.84","","","12.01","","","12.06","","","9.84","","","11.59","","","11.74","","","9.61","",""
"182","","1","pl","1514822009","47","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.38","14.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"183","1980-01-01 00:00:00","37","pl","642854831","47","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","1","2","10","3","10","4","8","6","5","6","2","10","1","10","1","10","1","15","1","15","1","15","1","15","1","22","1","15","1","25","1","15","1","20","1","20","1","20","1","30","1","35","1","30","1","30","1","35","1","45","1","45","1","45","1","60","1","45","1","50","1","70","1","70","1","70","1","70","1","741.07","10.91","","","54.54","","44.21","","","13.55","","","15.09","","","14.09","","","31.19","","","19.77","","","25.6","","","14.77","","","18.08","","","16.06","","","13.7","","","15.97","","","22.55","","","20.56","","","12.76","","","20.43","","","12.26","","","20.66","","","21.11","","","30.91","","","18.1","","","16.53","","","32.48","","","14.73","","","12.55","","","28.68","","","18.03","","","24.24","","","17.66","","","11.24","","","22.2","","","12.88","","","11.41","","","14.02","","","17.55","",""
"184","1980-01-01 00:00:00","37","pl","722465830","24","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","5","10","5","10","6","10","7","10","8","10","9","10","10","10","11","10","12","10","13","10","14","10","15","10","17","10","19","10","22","10","25","10","28","10","32","9","38","8","42","7","47","2","62","5","64","3","76","5","0","0","0","0","69","5","0","0","0","0","0","0","0","0","112","1","1725.11","12.96","","","47.03","","98.25","","","9.21","","","7.41","","","66.66","","","21.39","","","27.77","","","25.44","","","41.55","","","29.71","","","33.1","","","30.87","","","28.72","","","41.53","","","37.02","","","69.54","","","32.12","","","31.33","","","37.62","","","57.59","","","52.77","","","162","","","46.13","","","79.58","","","88.01","","","60.94","","","81.16","","","91.22","","","63.4","","","8.56","","","117.67","","","11.27","","","10.23","","","9.31","","","10.97","","","45.07","",""
"185","1980-01-01 00:00:00","37","pl","8680745","20","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","9","2","10","3","10","4","10","5","10","6","10","6","9","7","9","8","8","9","7","11","8","12","7","13","7","10","7","10","8","2","3","20","7","17","6","25","7","15","7","25","7","33","7","39","6","28","7","77","5","40","6","82","5","66","6","54","6","75","7","67","6","78","5","102","6","102","5","102","5","638.46","52.08","","","69.58","","17.74","","","9.49","","","9.81","","","9.23","","","9.18","","","12.62","","","11.14","","","12.57","","","11.63","","","12.3","","","14.71","","","13.66","","","17.22","","","16.23","","","13.51","","","12.88","","","11.09","","","13.17","","","19.38","","","23.74","","","18.56","","","13.3","","","17.21","","","18.8","","","12.51","","","12.72","","","13.18","","","22.81","","","16.69","","","12.34","","","25.96","","","11.61","","","20.68","","","14.22","","","14.91","",""
"186","","1","pl","500488542","21","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.59","11.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187","","1","pl","1712374921","24","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81","9.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188","1980-01-01 00:00:00","37","pl","124860104","24","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","4","8","4","9","6","8","6","7","7","7","8","7","8","5","10","6","10","7","13","6","11","6","15","7","12","6","17","6","18","4","32","4","21","3","26","3","30","4","30","4","30","4","38","5","55","4","35","4","70","4","150","2","125","2","200","2","180","2","220","2","240","1","225","2","250","2","582.62","20.24","","","31.72","","97.73","","","9.96","","","10.64","","","11.53","","","11.24","","","10.69","","","12.57","","","12.16","","","12.13","","","11.22","","","13.46","","","11.43","","","10.43","","","12.27","","","12.64","","","12.29","","","9.62","","","9.99","","","11.8","","","14.62","","","10.87","","","9.64","","","9.6","","","13.56","","","12.84","","","11.39","","","17.75","","","14.97","","","11.91","","","11.65","","","21.63","","","14.86","","","13.55","","","23.8","","","14.22","",""
"189","","1","pl","393737201","22","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"190","","","pl","201882878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"191","","1","pl","1497961384","30","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.58","10.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192","1980-01-01 00:00:00","37","pl","473990566","19","mężczyzna","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","8","2","10","3","10","4","10","5","10","6","10","7","10","9","9","8","9","8","9","11","9","11","9","10","9","18","7","20","7","12","7","15","8","25","7","20","8","30","5","19","7","25","7","40","6","30","5","50","4","50","6","60","5","80","4","90","4","110","4","70","4","110","4","100","3","110","4","120","4","545.69","13.55","","","44.39","","19.65","","","9.48","","","9.82","","","10.56","","","10.5","","","10.55","","","11.9","","","15.86","","","12.57","","","14.89","","","13.65","","","12.86","","","14.19","","","13.17","","","14.22","","","14.17","","","22.05","","","11.78","","","13.73","","","17.34","","","12.93","","","12.36","","","12.72","","","14.8","","","12.56","","","12.53","","","13.45","","","12.02","","","23.44","","","20.77","","","14.61","","","12.76","","","12.18","","","12.06","","","15.62","",""
"193","","14","pl","1577583809","20","inne / nie chcę podawać","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","9","","","3","9","","","5","8","","","","","","","12","5","13","4","","","","","17","6","","","","","","","","","20","3","","","","","","","","","","","","","","","40","3","50","2","80","3","70","3","","","120","1","","","","","","","","","208.04","14.53","","","40.05","","15.32","","","","","","10.28","","","","","","10.62","","","","","","","","","","","","12.62","","","22.51","","","","","","","","","13.47","","","","","","","","","","","","","","","10.67","","","","","","","","","","","","","","","","","","","","","","","","11.49","","","12.42","","","12.1","","","11.53","","","","","","10.43","","","","","","","","","","","","","",""
"194","","2","pl","457561691","18","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.77","8.25","","","20.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195","1980-01-01 00:00:00","37","pl","14191382","20","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","2","3","2","10","3","10","4","10","7","7","6","10","7","10","7","10","7","10","10","8","12","10","10","10","11","7","12","6","13","10","20","2","17","8","15","7","15","10","24","5","19","9","21","9","23","6","29","8","28","6","37","6","35","3","30","9","53","8","60","2","100","4","104","4","110","4","127","6","80","2","545.62","8.46","","","25.9","","27.47","","","9.28","","","8.37","","","9.59","","","13.48","","","11.82","","","12.23","","","14.16","","","11.63","","","11.71","","","12.13","","","14.59","","","15.35","","","12.42","","","14.44","","","15.35","","","16.58","","","12.55","","","11.33","","","12.72","","","21.31","","","12.31","","","15.75","","","12.19","","","13.18","","","11.87","","","12.75","","","21.7","","","11.77","","","17.3","","","32.18","","","13.55","","","13.11","","","13.23","","","21.86","",""
"196","","1","pl","928643579","21","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.55","9.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197","","1","pl","577272413","19","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.98","5.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198","","1","pl","859233245","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.78","9.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
